Airline,Origin,Dest,typical_distance
WN,MSY,TPA,488.0
WN,MTJ,AUS,818.0
WN,MTJ,DAL,733.0
WN,MTJ,DEN,196.0
WN,MYR,BNA,471.0
WN,MYR,BWI,399.0
WN,MYR,CMH,488.0
WN,MYR,DAL,1038.0
WN,MYR,DEN,1485.0
WN,MYR,MCI,959.0
WN,MYR,MDW,738.0
WN,MYR,PIT,475.0
WN,MYR,STL,728.0
WN,OAK,ABQ,889.0
WN,OAK,ATL,2130.0
WN,OAK,AUS,1497.0
WN,OAK,BLI,764.0
WN,OAK,BNA,1959.0
WN,OAK,BOI,512.0
WN,OAK,BUR,325.0
WN,OAK,BWI,2447.0
WN,OAK,DAL,1468.0
WN,OAK,DEN,957.0
WN,OAK,EUG,445.0
WN,OAK,GEG,723.0
WN,OAK,HNL,2409.0
WN,OAK,HOU,1642.0
WN,OAK,KOA,2378.0
WN,OAK,LAS,407.0
WN,OAK,LAX,337.0
WN,OAK,LGB,353.0
WN,OAK,LIH,2457.0
WN,OAK,MCI,1489.0
WN,OAK,MDW,1844.0
WN,OAK,MSY,1903.0
WN,OAK,OGG,2349.0
WN,OAK,ONT,362.0
WN,OAK,PDX,543.0
WN,OAK,PHX,646.0
WN,OAK,PSP,418.0
WN,OAK,RNO,181.0
WN,OAK,SAN,446.0
WN,OAK,SBA,263.0
WN,OAK,SEA,672.0
WN,OAK,SLC,588.0
WN,OAK,SNA,371.0
WN,OAK,STL,1725.0
WN,OGG,HNL,100.0
WN,OGG,KOA,84.0
WN,OGG,LAS,2695.0
WN,OGG,LAX,2486.0
WN,OGG,LGB,2498.0
WN,OGG,LIH,201.0
WN,OGG,OAK,2349.0
WN,OGG,PHX,2845.0
WN,OGG,SJC,2355.0
WN,OGG,SMF,2404.0
WN,OKC,ATL,761.0
WN,OKC,AUS,358.0
WN,OKC,BHM,632.0
WN,OKC,BNA,616.0
WN,OKC,DCA,1158.0
WN,OKC,DEN,495.0
WN,OKC,HOU,419.0
WN,OKC,LAS,986.0
WN,OKC,MCO,1069.0
WN,OKC,MDW,691.0
WN,OKC,PHX,833.0
WN,OKC,SAT,407.0
WN,OKC,STL,462.0
WN,OMA,ATL,821.0
WN,OMA,AUS,772.0
WN,OMA,BNA,612.0
WN,OMA,CMH,689.0
WN,OMA,DAL,586.0
WN,OMA,DCA,1012.0
WN,OMA,DEN,472.0
WN,OMA,FLL,1383.0
WN,OMA,HOU,804.0
WN,OMA,LAS,1099.0
WN,OMA,LAX,1330.0
WN,OMA,MCO,1211.0
WN,OMA,MDW,423.0
WN,OMA,PHX,1037.0
WN,OMA,STL,342.0
WN,OMA,TPA,1190.0
WN,ONT,AUS,1196.0
WN,ONT,BNA,1751.0
WN,ONT,DAL,1200.0
WN,ONT,DEN,819.0
WN,ONT,HOU,1345.0
WN,ONT,LAS,197.0
WN,ONT,MDW,1706.0
WN,ONT,OAK,362.0
WN,ONT,PDX,838.0
WN,ONT,PHX,325.0
WN,ONT,SJC,333.0
WN,ONT,SMF,390.0
WN,ORD,AUS,977.0
WN,ORD,BNA,409.0
WN,ORD,BWI,622.0
WN,ORD,DAL,798.0
WN,ORD,DEN,888.0
WN,ORD,FLL,1182.0
WN,ORD,LAS,1514.0
WN,ORD,MCO,1005.0
WN,ORD,PHX,1440.0
WN,ORD,RSW,1120.0
WN,ORD,TPA,1012.0
WN,ORF,BNA,585.0
WN,ORF,BWI,159.0
WN,ORF,DAL,1203.0
WN,ORF,DEN,1553.0
WN,ORF,MCO,655.0
WN,ORF,MDW,704.0
WN,ORF,STL,785.0
WN,PBI,ATL,545.0
WN,PBI,BWI,883.0
WN,PBI,DAL,1091.0
WN,PBI,ISP,1052.0
WN,PBI,MDW,1128.0
WN,PBI,STL,1023.0
WN,PDX,BUR,817.0
WN,PDX,CMH,2034.0
WN,PDX,DAL,1626.0
WN,PDX,DEN,991.0
WN,PDX,IND,1877.0
WN,PDX,LAS,763.0
WN,PDX,LGB,846.0
WN,PDX,MCI,1482.0
WN,PDX,MDW,1751.0
WN,PDX,OAK,543.0
WN,PDX,ONT,838.0
WN,PDX,PHX,1009.0
WN,PDX,SAN,933.0
WN,PDX,SJC,569.0
WN,PDX,SMF,479.0
WN,PDX,STL,1708.0
WN,PHL,ATL,666.0
WN,PHL,BNA,675.0
WN,PHL,DAL,1295.0
WN,PHL,DEN,1558.0
WN,PHL,FLL,992.0
WN,PHL,HOU,1335.0
WN,PHL,MCO,861.0
WN,PHL,MDW,668.0
WN,PHL,STL,814.0
WN,PHL,TPA,920.0
WN,PHX,ABQ,328.0
WN,PHX,ATL,1587.0
WN,PHX,AUS,872.0
WN,PHX,BHM,1455.0
WN,PHX,BNA,1449.0
WN,PHX,BOI,735.0
WN,PHX,BUF,1912.0
WN,PHX,BUR,369.0
WN,PHX,BWI,1999.0
WN,PHX,CLE,1737.0
WN,PHX,CMH,1670.0
WN,PHX,COS,551.0
WN,PHX,CVG,1569.0
WN,PHX,DAL,879.0
WN,PHX,DEN,602.0
WN,PHX,DSM,1150.0
WN,PHX,DTW,1671.0
WN,PHX,ELP,347.0
WN,PHX,FLL,1972.0
WN,PHX,GEG,1020.0
WN,PHX,HNL,2917.0
WN,PHX,HOU,1020.0
WN,PHX,IAD,1956.0
WN,PHX,ICT,870.0
WN,PHX,IND,1488.0
WN,PHX,LAS,255.0
WN,PHX,LAX,370.0
WN,PHX,LGB,355.0
WN,PHX,LIT,1136.0
WN,PHX,MCI,1044.0
WN,PHX,MCO,1849.0
WN,PHX,MDW,1444.0
WN,PHX,MEM,1264.0
WN,PHX,MKE,1460.0
WN,PHX,MSP,1276.0
WN,PHX,MSY,1300.0
WN,PHX,OAK,646.0
WN,PHX,OGG,2845.0
WN,PHX,OKC,833.0
WN,PHX,OMA,1037.0
WN,PHX,ONT,325.0
WN,PHX,ORD,1440.0
WN,PHX,PDX,1009.0
WN,PHX,PIT,1814.0
WN,PHX,RDU,1891.0
WN,PHX,RNO,601.0
WN,PHX,SAN,304.0
WN,PHX,SAT,843.0
WN,PHX,SDF,1506.0
WN,PHX,SEA,1107.0
WN,PHX,SFO,651.0
WN,PHX,SJC,621.0
WN,PHX,SLC,507.0
WN,PHX,SMF,647.0
WN,PHX,SNA,338.0
WN,PHX,STL,1262.0
WN,PHX,TPA,1788.0
WN,PHX,TUL,935.0
WN,PIT,ATL,526.0
WN,PIT,AUS,1210.0
WN,PIT,BNA,462.0
WN,PIT,BWI,210.0
WN,PIT,DAL,1060.0
WN,PIT,DEN,1290.0
WN,PIT,FLL,994.0
WN,PIT,HOU,1131.0
WN,PIT,LAS,1910.0
WN,PIT,MCO,834.0
WN,PIT,MDW,402.0
WN,PIT,MYR,475.0
WN,PIT,PHX,1814.0
WN,PIT,RSW,966.0
WN,PIT,SAN,2106.0
WN,PIT,SRQ,912.0
WN,PIT,STL,554.0
WN,PIT,TPA,873.0
WN,PNS,AUS,626.0
WN,PNS,BNA,391.0
WN,PNS,DAL,592.0
WN,PNS,DEN,1179.0
WN,PNS,HOU,488.0
WN,PNS,MCI,743.0
WN,PNS,MDW,781.0
WN,PNS,STL,598.0
WN,PSP,DAL,1137.0
WN,PSP,DEN,776.0
WN,PSP,LAS,173.0
WN,PSP,OAK,418.0
WN,PSP,SJC,390.0
WN,PSP,SMF,439.0
WN,PVD,BWI,327.0
WN,PVD,DAL,1521.0
WN,PVD,DCA,356.0
WN,PVD,DEN,1737.0
WN,PVD,FLL,1188.0
WN,PVD,MCO,1072.0
WN,PVD,MDW,842.0
WN,PVD,RSW,1200.0
WN,PVD,TPA,1136.0
WN,PWM,BNA,1010.0
WN,PWM,BWI,452.0
WN,PWM,MCO,1214.0
WN,PWM,MDW,895.0
WN,RDU,ATL,356.0
WN,RDU,AUS,1162.0
WN,RDU,BNA,442.0
WN,RDU,BWI,255.0
WN,RDU,DAL,1052.0
WN,RDU,DEN,1436.0
WN,RDU,FLL,680.0
WN,RDU,HOU,1050.0
WN,RDU,LAS,2026.0
WN,RDU,MCI,904.0
WN,RDU,MCO,534.0
WN,RDU,MDW,632.0
WN,RDU,MSY,779.0
WN,RDU,PHX,1891.0
WN,RDU,STL,667.0
WN,RDU,TPA,587.0
WN,RIC,ATL,481.0
WN,RIC,BNA,527.0
WN,RIC,BWI,121.0
WN,RIC,DEN,1482.0
WN,RIC,MDW,629.0
WN,RNO,BUR,374.0
WN,RNO,DAL,1356.0
WN,RNO,DEN,804.0
WN,RNO,LAS,345.0
WN,RNO,LAX,391.0
WN,RNO,LGB,402.0
WN,RNO,MDW,1680.0
WN,RNO,OAK,181.0
WN,RNO,PHX,601.0
WN,RNO,SAN,488.0
WN,RNO,SJC,188.0
WN,ROC,BWI,277.0
WN,ROC,LAS,2040.0
WN,ROC,MCO,1033.0
WN,ROC,MDW,523.0
WN,ROC,TPA,1079.0
WN,RSW,ALB,1205.0
WN,RSW,ATL,515.0
WN,RSW,BDL,1180.0
WN,RSW,BNA,722.0
WN,RSW,BUF,1144.0
WN,RSW,BWI,919.0
WN,RSW,CLE,1025.0
WN,RSW,CMH,930.0
WN,RSW,DAL,1005.0
WN,RSW,DCA,892.0
WN,RSW,DEN,1607.0
WN,RSW,GRR,1147.0
WN,RSW,HOU,852.0
WN,RSW,IND,945.0
WN,RSW,MCI,1155.0
WN,RSW,MCO,133.0
WN,RSW,MDW,1105.0
WN,RSW,MKE,1183.0
WN,RSW,MSP,1416.0
WN,RSW,ORD,1120.0
WN,RSW,PIT,966.0
WN,RSW,PVD,1200.0
WN,RSW,SDF,835.0
WN,RSW,STL,979.0
WN,SAN,ABQ,628.0
WN,SAN,ATL,1892.0
WN,SAN,AUS,1164.0
WN,SAN,BNA,1751.0
WN,SAN,BOI,749.0
WN,SAN,BWI,2295.0
WN,SAN,CMH,1964.0
WN,SAN,COS,816.0
WN,SAN,DAL,1182.0
WN,SAN,DEN,853.0
WN,SAN,ELP,636.0
WN,SAN,HNL,2614.0
WN,SAN,HOU,1313.0
WN,SAN,IND,1782.0
WN,SAN,LAS,258.0
WN,SAN,MCI,1334.0
WN,SAN,MDW,1728.0
WN,SAN,MKE,1739.0
WN,SAN,MSY,1599.0
WN,SAN,OAK,446.0
WN,SAN,PDX,933.0
WN,SAN,PHX,304.0
WN,SAN,PIT,2106.0
WN,SAN,RNO,488.0
WN,SAN,SAT,1129.0
WN,SAN,SFO,447.0
WN,SAN,SJC,417.0
WN,SAN,SLC,626.0
WN,SAN,SMF,480.0
WN,SAN,STL,1557.0
WN,SAN,TPA,2087.0
WN,SAN,TUS,368.0
WN,SAT,ABQ,609.0
WN,SAT,ATL,874.0
WN,SAT,BNA,822.0
WN,SAT,BUR,1211.0
WN,SAT,BWI,1407.0
WN,SAT,COS,732.0
WN,SAT,DAL,247.0
WN,SAT,DEN,794.0
WN,SAT,ELP,496.0
WN,SAT,FLL,1145.0
WN,SAT,HOU,192.0
WN,SAT,LAS,1069.0
WN,SAT,LAX,1211.0
WN,SAT,MCI,706.0
WN,SAT,MCO,1041.0
WN,SAT,MDW,1036.0
WN,SAT,MSY,494.0
WN,SAT,OKC,407.0
WN,SAT,PHX,843.0
WN,SAT,SAN,1129.0
WN,SAT,STL,786.0
WN,SAT,TPA,972.0
WN,SAV,BNA,417.0
WN,SAV,BWI,549.0
WN,SAV,DAL,914.0
WN,SAV,DEN,1414.0
WN,SAV,HOU,853.0
WN,SAV,MDW,758.0
WN,SAV,STL,689.0
WN,SBA,DEN,916.0
WN,SBA,LAS,289.0
WN,SBA,OAK,263.0
WN,SBA,SMF,310.0
WN,SDF,ATL,321.0
WN,SDF,AUS,876.0
WN,SDF,BWI,495.0
WN,SDF,DAL,725.0
WN,SDF,DEN,1024.0
WN,SDF,FLL,895.0
WN,SDF,HOU,803.0
WN,SDF,LAS,1624.0
WN,SDF,MCO,719.0
WN,SDF,MDW,271.0
WN,SDF,PHX,1506.0
WN,SDF,RSW,835.0
WN,SDF,TPA,727.0
WN,SEA,BNA,1978.0
WN,SEA,BWI,2335.0
WN,SEA,DAL,1670.0
WN,SEA,DEN,1024.0
WN,SEA,LAS,867.0
WN,SEA,MCI,1489.0
WN,SEA,MDW,1733.0
WN,SEA,OAK,672.0
WN,SEA,PHX,1107.0
WN,SEA,SJC,696.0
WN,SEA,SMF,605.0
WN,SEA,STL,1709.0
WN,SFO,BUR,326.0
WN,SFO,DAL,1476.0
WN,SFO,DEN,967.0
WN,SFO,LAS,414.0
WN,SFO,LAX,337.0
WN,SFO,MDW,1855.0
WN,SFO,PHX,651.0
WN,SFO,SAN,447.0
WN,SFO,STL,1735.0
WN,SJC,AUS,1476.0
WN,SJC,BNA,1947.0
WN,SJC,BOI,523.0
WN,SJC,BUR,296.0
WN,SJC,DAL,1450.0
WN,SJC,DEN,948.0
WN,SJC,EUG,471.0
WN,SJC,GEG,742.0
WN,SJC,HNL,2417.0
WN,SJC,HOU,1621.0
WN,SJC,KOA,2384.0
WN,SJC,LAS,386.0
WN,SJC,LAX,308.0
WN,SJC,LGB,324.0
WN,SJC,LIH,2466.0
WN,SJC,MDW,1838.0
WN,SJC,OGG,2355.0
WN,SJC,ONT,333.0
WN,SJC,PDX,569.0
WN,SJC,PHX,621.0
WN,SJC,PSP,390.0
WN,SJC,RNO,188.0
WN,SJC,SAN,417.0
WN,SJC,SEA,696.0
WN,SJC,SLC,584.0
WN,SJC,SNA,342.0
WN,SJC,STL,1715.0
WN,SJU,AUS,2146.0
WN,SJU,BNA,1753.0
WN,SJU,BWI,1565.0
WN,SJU,FLL,1046.0
WN,SJU,HOU,1997.0
WN,SJU,MCO,1189.0
WN,SJU,MDW,2057.0
WN,SJU,STL,2024.0
WN,SJU,TPA,1237.0
WN,SLC,AUS,1086.0
WN,SLC,BNA,1404.0
WN,SLC,BUR,574.0
WN,SLC,BWI,1865.0
WN,SLC,DAL,999.0
WN,SLC,DEN,391.0
WN,SLC,HOU,1214.0
WN,SLC,LAS,368.0
WN,SLC,LAX,590.0
WN,SLC,LGB,588.0
WN,SLC,MCO,1931.0
WN,SLC,MDW,1259.0
WN,SLC,OAK,588.0
WN,SLC,PHX,507.0
WN,SLC,SAN,626.0
WN,SLC,SJC,584.0
WN,SLC,SMF,532.0
WN,SLC,SNA,588.0
WN,SLC,STL,1156.0
WN,SLC,TPA,1888.0
WN,SMF,AUS,1481.0
WN,SMF,BNA,1917.0
WN,SMF,BOI,437.0
WN,SMF,BUR,358.0
WN,SMF,DAL,1442.0
WN,SMF,DEN,909.0
WN,SMF,EUG,384.0
WN,SMF,GEG,649.0
WN,SMF,HNL,2462.0
WN,SMF,HOU,1624.0
WN,SMF,LAS,397.0
WN,SMF,LAX,373.0
WN,SMF,LGB,387.0
WN,SMF,MCI,1442.0
WN,SMF,MCO,2408.0
WN,SMF,MDW,1790.0
WN,SMF,OGG,2404.0
WN,SMF,ONT,390.0
WN,SMF,PDX,479.0
WN,SMF,PHX,647.0
WN,SMF,PSP,439.0
WN,SMF,SAN,480.0
WN,SMF,SBA,310.0
WN,SMF,SEA,605.0
WN,SMF,SLC,532.0
WN,SMF,SNA,404.0
WN,SMF,STL,1679.0
WN,SNA,AUS,1209.0
WN,SNA,BNA,1772.0
WN,SNA,DAL,1216.0
WN,SNA,DEN,846.0
WN,SNA,LAS,226.0
WN,SNA,OAK,371.0
WN,SNA,PHX,338.0
WN,SNA,SJC,342.0
WN,SNA,SLC,588.0
WN,SNA,SMF,404.0
WN,SRQ,ATL,444.0
WN,SRQ,BNA,648.0
WN,SRQ,BUF,1093.0
WN,SRQ,BWI,880.0
WN,SRQ,CLE,967.0
WN,SRQ,CMH,869.0
WN,SRQ,DAL,934.0
WN,SRQ,DEN,1531.0
WN,SRQ,HOU,789.0
WN,SRQ,IND,876.0
WN,SRQ,MCI,1078.0
WN,SRQ,MDW,1035.0
WN,SRQ,MKE,1113.0
WN,SRQ,PIT,912.0
WN,SRQ,STL,903.0
WN,STL,ATL,484.0
WN,STL,AUS,721.0
WN,STL,BNA,272.0
WN,STL,BOS,1047.0
WN,STL,BUR,1583.0
WN,STL,BWI,738.0
WN,STL,CHS,706.0
WN,STL,CLE,487.0
WN,STL,CLT,575.0
WN,STL,CMH,409.0
WN,STL,DAL,546.0
WN,STL,DCA,719.0
WN,STL,DEN,770.0
WN,STL,DSM,259.0
WN,STL,DTW,440.0
WN,STL,ECP,634.0
WN,STL,FLL,1057.0
WN,STL,HOU,687.0
WN,STL,ICT,392.0
WN,STL,JAX,753.0
WN,STL,LAS,1371.0
WN,STL,LAX,1592.0
WN,STL,LGA,888.0
WN,STL,LGB,1581.0
WN,STL,LIT,296.0
WN,STL,MCI,237.0
WN,STL,MCO,882.0
WN,STL,MDW,251.0
WN,STL,MIA,1068.0
WN,STL,MKE,317.0
WN,STL,MSP,448.0
WN,STL,MSY,604.0
WN,STL,MYR,728.0
WN,STL,OAK,1725.0
WN,STL,OKC,462.0
WN,STL,OMA,342.0
WN,STL,ORF,785.0
WN,STL,PBI,1023.0
WN,STL,PDX,1708.0
WN,STL,PHL,814.0
WN,STL,PHX,1262.0
WN,STL,PIT,554.0
WN,STL,PNS,598.0
WN,STL,RDU,667.0
WN,STL,RSW,979.0
WN,STL,SAN,1557.0
WN,STL,SAT,786.0
WN,STL,SAV,689.0
WN,STL,SEA,1709.0
WN,STL,SFO,1735.0
WN,STL,SJC,1715.0
WN,STL,SJU,2024.0
WN,STL,SLC,1156.0
WN,STL,SMF,1679.0
WN,STL,SRQ,903.0
WN,STL,TPA,869.0
WN,STL,TUL,351.0
WN,STL,VPS,610.0
WN,SYR,BWI,273.0
WN,SYR,MCO,1053.0
WN,SYR,TPA,1104.0
WN,TPA,ALB,1130.0
WN,TPA,ATL,406.0
WN,TPA,AUS,928.0
WN,TPA,BDL,1111.0
WN,TPA,BHM,459.0
WN,TPA,BNA,612.0
WN,TPA,BUF,1053.0
WN,TPA,BWI,842.0
WN,TPA,CLE,927.0
WN,TPA,CMH,829.0
WN,TPA,CVG,773.0
WN,TPA,DAL,917.0
WN,TPA,DCA,814.0
WN,TPA,DEN,1506.0
WN,TPA,DTW,983.0
WN,TPA,FLL,197.0
WN,TPA,GRR,1041.0
WN,TPA,HOU,781.0
WN,TPA,IND,837.0
WN,TPA,ISP,1034.0
WN,TPA,LAS,1984.0
WN,TPA,LGA,1010.0
WN,TPA,MCI,1048.0
WN,TPA,MDW,997.0
WN,TPA,MEM,655.0
WN,TPA,MHT,1204.0
WN,TPA,MKE,1075.0
WN,TPA,MSP,1306.0
WN,TPA,MSY,488.0
WN,TPA,OMA,1190.0
WN,TPA,ORD,1012.0
WN,TPA,PHL,920.0
WN,TPA,PHX,1788.0
WN,TPA,PIT,873.0
WN,TPA,PVD,1136.0
WN,TPA,RDU,587.0
WN,TPA,ROC,1079.0
WN,TPA,SAN,2087.0
WN,TPA,SAT,972.0
WN,TPA,SDF,727.0
WN,TPA,SJU,1237.0
WN,TPA,SLC,1888.0
WN,TPA,STL,869.0
WN,TPA,SYR,1104.0
WN,TUL,AUS,426.0
WN,TUL,DAL,238.0
WN,TUL,DEN,541.0
WN,TUL,HOU,453.0
WN,TUL,LAS,1076.0
WN,TUL,MCO,1005.0
WN,TUL,MDW,583.0
WN,TUL,PHX,935.0
WN,TUL,STL,351.0
WN,TUS,DAL,824.0
WN,TUS,DEN,639.0
WN,TUS,HOU,945.0
WN,TUS,LAS,365.0
WN,TUS,LAX,451.0
WN,TUS,MDW,1440.0
WN,TUS,SAN,368.0
WN,VPS,BNA,389.0
WN,VPS,BWI,819.0
WN,VPS,DAL,630.0
WN,VPS,HOU,527.0
WN,VPS,MCI,764.0
WN,VPS,STL,610.0
YX,ACK,DCA,405.0
YX,ACK,JFK,199.0
YX,ACK,LGA,202.0
YX,ACK,PHL,289.0
YX,AGS,BOS,861.0
YX,AGS,DCA,468.0
YX,AGS,LGA,678.0
YX,ALB,DCA,318.0
YX,ALB,EWR,143.0
YX,ALB,MIA,1225.0
YX,ALB,ORD,723.0
YX,ATL,DCA,547.0
YX,ATL,EWR,746.0
YX,ATL,HHH,238.0
YX,ATL,IAD,534.0
YX,ATL,LIT,453.0
YX,ATL,MIA,594.0
YX,ATL,ORD,606.0
YX,ATL,PHL,666.0
YX,AUS,EWR,1504.0
YX,AUS,IAD,1297.0
YX,AUS,ORD,977.0
YX,AUS,PHL,1430.0
YX,AVL,DCA,384.0
YX,AVL,EWR,583.0
YX,AVL,LGA,599.0
YX,AVL,ORD,536.0
YX,AVL,PHL,504.0
YX,BDL,DCA,313.0
YX,BDL,IAD,325.0
YX,BDL,ORD,783.0
YX,BDL,PHL,196.0
YX,BGR,DCA,590.0
YX,BGR,EWR,393.0
YX,BGR,LGA,378.0
YX,BGR,ORD,978.0
YX,BGR,PHL,473.0
YX,BHM,DCA,653.0
YX,BHM,LGA,866.0
YX,BHM,MIA,661.0
YX,BHM,ORD,584.0
YX,BNA,BOS,942.0
YX,BNA,CLT,328.0
YX,BNA,DCA,562.0
YX,BNA,DTW,456.0
YX,BNA,EWR,748.0
YX,BNA,JFK,765.0
YX,BNA,LGA,764.0
YX,BNA,MIA,806.0
YX,BNA,ORD,409.0
YX,BNA,PHL,675.0
YX,BNA,RDU,442.0
YX,BOS,AGS,861.0
YX,BOS,BNA,942.0
YX,BOS,BWI,369.0
YX,BOS,CHS,818.0
YX,BOS,CLE,563.0
YX,BOS,CLT,728.0
YX,BOS,CMH,640.0
YX,BOS,CVG,752.0
YX,BOS,DCA,399.0
YX,BOS,DTW,632.0
YX,BOS,ECP,1165.0
YX,BOS,EWR,200.0
YX,BOS,EYW,1373.0
YX,BOS,HHH,878.0
YX,BOS,IAD,413.0
YX,BOS,ILM,672.0
YX,BOS,IND,818.0
YX,BOS,JAX,1010.0
YX,BOS,JFK,187.0
YX,BOS,LGA,184.0
YX,BOS,MCI,1256.0
YX,BOS,MEM,1139.0
YX,BOS,MIA,1258.0
YX,BOS,MKE,860.0
YX,BOS,MSN,932.0
YX,BOS,ORD,867.0
YX,BOS,ORF,468.0
YX,BOS,PHL,280.0
YX,BOS,PIT,496.0
YX,BOS,RDU,612.0
YX,BOS,RIC,474.0
YX,BOS,SAV,901.0
YX,BOS,SBN,788.0
YX,BOS,SDF,829.0
YX,BOS,SRQ,1220.0
YX,BOS,STL,1047.0
YX,BOS,TVC,749.0
YX,BTV,DCA,437.0
YX,BTV,EWR,266.0
YX,BTV,IAD,441.0
YX,BTV,JFK,266.0
YX,BTV,LGA,258.0
YX,BTV,ORD,763.0
YX,BTV,PHL,335.0
YX,BUF,DCA,296.0
YX,BUF,EWR,282.0
YX,BUF,IAD,283.0
YX,BUF,JFK,301.0
YX,BUF,LGA,292.0
YX,BUF,MIA,1185.0
YX,BUF,ORD,474.0
YX,BUF,PHL,279.0
YX,BWI,BOS,369.0
YX,BWI,DTW,409.0
YX,BWI,JFK,184.0
YX,BWI,ORD,622.0
YX,CAE,DCA,408.0
YX,CAE,LGA,617.0
YX,CHA,ORD,501.0
YX,CHO,LGA,305.0
YX,CHS,BOS,818.0
YX,CHS,CLT,168.0
YX,CHS,DCA,444.0
YX,CHS,EWR,628.0
YX,CHS,IAD,441.0
YX,CHS,JFK,636.0
YX,CHS,LGA,641.0
YX,CHS,MIA,489.0
YX,CHS,ORD,760.0
YX,CHS,PHL,550.0
YX,CID,ORD,196.0
YX,CLE,BOS,563.0
YX,CLE,DCA,310.0
YX,CLE,DTW,95.0
YX,CLE,EWR,404.0
YX,CLE,IAD,288.0
YX,CLE,JFK,425.0
YX,CLE,LGA,419.0
YX,CLE,ORD,316.0
YX,CLE,PHL,363.0
YX,CLT,BNA,328.0
YX,CLT,BOS,728.0
YX,CLT,CHS,168.0
YX,CLT,DTW,500.0
YX,CLT,EWR,529.0
YX,CLT,IAD,322.0
YX,CLT,IND,427.0
YX,CLT,JFK,541.0
YX,CLT,LGA,544.0
YX,CLT,LIT,640.0
YX,CLT,ORD,599.0
YX,CLT,PWM,813.0
YX,CLT,STL,575.0
YX,CMH,BOS,640.0
YX,CMH,DCA,323.0
YX,CMH,DTW,155.0
YX,CMH,EWR,463.0
YX,CMH,IAD,299.0
YX,CMH,JFK,483.0
YX,CMH,LGA,479.0
YX,CMH,MIA,990.0
YX,CMH,ORD,296.0
YX,CMH,PHL,406.0
YX,CVG,BOS,752.0
YX,CVG,DCA,411.0
YX,CVG,DTW,229.0
YX,CVG,EWR,569.0
YX,CVG,IAD,388.0
YX,CVG,JFK,589.0
YX,CVG,LGA,585.0
YX,CVG,MIA,948.0
YX,CVG,ORD,264.0
YX,CVG,PHL,507.0
YX,CVG,RDU,390.0
YX,DAY,DCA,391.0
YX,DAY,LGA,549.0
YX,DAY,ORD,240.0
YX,DAY,PHL,477.0
YX,DCA,ACK,405.0
YX,DCA,AGS,468.0
YX,DCA,ALB,318.0
YX,DCA,ATL,547.0
YX,DCA,AVL,384.0
YX,DCA,BDL,313.0
YX,DCA,BGR,590.0
YX,DCA,BHM,653.0
YX,DCA,BNA,562.0
YX,DCA,BOS,399.0
YX,DCA,BTV,437.0
YX,DCA,BUF,296.0
YX,DCA,CAE,408.0
YX,DCA,CHS,444.0
YX,DCA,CLE,310.0
YX,DCA,CMH,323.0
YX,DCA,CVG,411.0
YX,DCA,DAY,391.0
YX,DCA,DSM,897.0
YX,DCA,DTW,405.0
YX,DCA,ECP,769.0
YX,DCA,EWR,199.0
YX,DCA,EYW,1023.0
YX,DCA,GSP,396.0
YX,DCA,HHH,501.0
YX,DCA,HSV,613.0
YX,DCA,HYA,407.0
YX,DCA,ILM,319.0
YX,DCA,IND,500.0
YX,DCA,JAX,634.0
YX,DCA,JFK,213.0
YX,DCA,LEX,414.0
YX,DCA,LGA,214.0
YX,DCA,MCI,949.0
YX,DCA,MEM,762.0
YX,DCA,MHT,406.0
YX,DCA,MIA,919.0
YX,DCA,MKE,634.0
YX,DCA,MSN,707.0
YX,DCA,MSP,931.0
YX,DCA,MSY,969.0
YX,DCA,MVY,383.0
YX,DCA,MYR,372.0
YX,DCA,OKC,1158.0
YX,DCA,OMA,1012.0
YX,DCA,ORD,612.0
YX,DCA,ORF,142.0
YX,DCA,PBI,857.0
YX,DCA,PHL,119.0
YX,DCA,PIT,204.0
YX,DCA,PNS,816.0
YX,DCA,PVD,356.0
YX,DCA,PWM,482.0
YX,DCA,RDU,227.0
YX,DCA,ROC,296.0
YX,DCA,RSW,892.0
YX,DCA,SAV,519.0
YX,DCA,SBN,528.0
YX,DCA,SDF,474.0
YX,DCA,SRQ,851.0
YX,DCA,STL,719.0
YX,DCA,SYR,298.0
YX,DCA,TLH,716.0
YX,DCA,TPA,814.0
YX,DCA,TUL,1049.0
YX,DCA,TVC,599.0
YX,DCA,TYS,437.0
YX,DCA,VPS,789.0
YX,DCA,XNA,963.0
YX,DFW,EWR,1372.0
YX,DFW,IAD,1172.0
YX,DFW,ORD,802.0
YX,DFW,SCE,1193.0
YX,DLH,ORD,397.0
YX,DSM,DCA,897.0
YX,DSM,LGA,1031.0
YX,DSM,MIA,1327.0
YX,DSM,ORD,299.0
YX,DTW,BNA,456.0
YX,DTW,BOS,632.0
YX,DTW,BWI,409.0
YX,DTW,CLE,95.0
YX,DTW,CLT,500.0
YX,DTW,CMH,155.0
YX,DTW,CVG,229.0
YX,DTW,DCA,405.0
YX,DTW,EWR,488.0
YX,DTW,GRR,120.0
YX,DTW,HPN,505.0
YX,DTW,IAD,383.0
YX,DTW,IND,231.0
YX,DTW,JAX,813.0
YX,DTW,JFK,509.0
YX,DTW,LEX,296.0
YX,DTW,LGA,502.0
YX,DTW,MCI,629.0
YX,DTW,MEM,610.0
YX,DTW,MKE,237.0
YX,DTW,MSN,311.0
YX,DTW,OMA,651.0
YX,DTW,ORD,235.0
YX,DTW,ORF,529.0
